Klient;ID aukcie;ID ucastnika;Hodnota
1481;2428;6261;1795982
1481;2428;8058;1752391
1481;2428;8059;2415837.4
1481;2428;9620;2967800
1481;2429;8030;139680
1481;2429;8050;138000
1481;2429;8055;183233
1481;2430;9644;239819
1481;2431;8034;2800000
1481;2431;8054;3498000
1481;2433;9827;146800
1481;2434;9835;300700
1481;2434;9840;362900
1481;2435;7780;233714
1481;2435;9866;280655.28
1481;2435;9867;204679
1481;2436;9243;113400
1481;2436;9354;113700
1481;2436;9615;61408
1481;2437;9868;1614995.28
1481;2437;9869;1167990
1481;2437;9870;886522
1481;2437;9883;847164
1481;2438;9476;258800
1481;2438;9477;249000
1481;2438;9478;414920
1481;2438;9887;422800
1481;2439;7763;116150
1481;2439;9349;93000
1481;2439;9647;92632.51
1481;2439;9835;186603
1481;2439;9864;83294.15
1481;2439;9867;0
1481;2440;7780;501290
1481;2440;7915;466917
1481;2440;9562;649000
1481;2441;9894;4490
1481;2441;9896;5287
1481;2442;7906;148236
1481;2442;9933;178200
1481;2444;9614;809000
1481;2444;9910;805000
1481;2444;9999;747500
1481;2445;7907;145600
1481;2445;9035;68900
1481;2445;9037;34600
1481;2445;9038;97000
1481;2445;9923;75000
1481;2446;9918;142560
1481;2447;9373;157510
1481;2447;9934;160000
1481;2449;9963;1328000
1481;2449;9965;1660000
1481;2449;9976;95000
1481;2449;9978;169000
1481;2450;9955;409860
1481;2450;9957;281580
1481;2450;9958;462500
1481;2454;8055;78729
1481;2454;10019;480000
1481;2455;10022;5629638
1481;2455;10023;4172000
1481;2456;9349;46200
1481;2458;7295;1355196
1481;2458;7879;1353837
1481;2458;10037;1384964
1481;2460;8075;67080
1481;2460;10041;86000
1481;2460;10042;87118
1481;2461;8043;4380
1481;2462;8043;3270
1481;2464;10049;42858
1481;2471;10000;10400
1481;2471;10001;81000
1481;2471;10087;35300
1482;1994;8988;500
1482;2001;8124;4768
1482;2005;8126;2000
1482;2005;8128;1800
1482;2007;8128;8554
1482;2008;8124;1500
1482;2008;8128;3800
1482;2009;8124;900
1482;2009;8128;850
1482;2010;8124;5000
1482;2010;8128;5000
1482;2013;8124;2000
1482;2013;8126;2000
1482;2013;8128;2000
1482;2014;8124;24800
1482;2014;8126;32000
1482;2015;8124;3.7
1482;2015;8126;20
1482;2016;8130;59100
1482;2017;8124;697
1482;2017;8126;705
1482;2017;8129;560
1482;2019;8130;6880
1482;2020;8129;4419
1482;2028;8124;12
1482;2029;8608;17800
1482;2029;8609;5000
1482;2032;8610;5184
1482;2032;8611;4402.2
1482;2032;8612;1923
1482;2033;8610;236.26
1482;2033;8613;410.96
1482;2035;8616;13581
1482;2035;8970;26996
1482;2056;8698;1152
1482;2063;8686;2439.99
1482;2063;8687;1100.05
1482;2063;8741;1249.99
1482;2069;8971;243.1
1482;2069;8972;399.95
1482;2069;8973;658.2
1482;2070;8971;12970.38
1482;2070;8974;29983.78
1482;2071;8698;125.81
1482;2071;8974;93.23
1482;2072;8977;937.5
1482;2073;8982;9260
1482;2073;8983;8820.8
1482;2075;8698;1766
1482;2076;8979;3350
1482;2076;8983;2949.25
1482;2077;8610;118.76
1482;2078;8991;33000
1482;2078;8992;24800
1482;2078;9074;35900
1482;2078;9075;18400
1482;2079;8994;1018.06
1482;2079;8995;1010
1482;2081;8979;3510
1482;2082;9003;19920
1482;2085;9003;5659.2
1482;2087;9008;8250
1482;2087;9011;8250
1482;2088;8994;3611.17
1482;2088;8995;2487.8
1482;2089;8973;6584.1
1482;2089;9015;2841.75
1482;2090;9016;2330
1482;2090;9017;2513.29
1482;2091;8977;26112.5
1482;2091;9018;29794.15
1482;2091;9019;9940
1482;2092;9021;256
1482;2094;9008;137.03
1482;2103;8994;1533
1482;2104;8994;455.99
1482;2104;8995;313
1482;2104;9027;428.5
1482;2104;9028;342
1482;2111;9046;3950
1482;2111;9050;31400
1482;2115;8610;415.16
1482;2116;8610;6420
1482;2121;9008;951.2
1482;2121;9070;398.85
1482;2122;8611;1820
1482;2122;8612;1250
1482;2124;8610;2267.13
1482;2125;9008;2016.88
1482;2127;8974;1554.4
1482;2129;8994;1533
1482;2129;8995;1610
1482;2134;8976;4870
1482;2134;9015;3032.13
1482;2138;8961;4790
1482;2138;9107;11020
1482;2138;9108;4740
1482;2138;9109;2992
1482;2140;9008;17859.89
1482;2140;9009;17163.76
1482;2140;9070;19621.29
1482;2141;9111;1000
1482;2142;8974;336.93
1482;2142;9028;78
1482;2142;9112;96
1482;2143;8610;3522
1482;2143;8611;2779.2
1482;2146;8610;154.88
1482;2147;8971;470.19
1482;2147;8974;780.2
1482;2148;8610;1531.43
1482;2148;9128;1984.7
1482;2149;9129;2707.8
1482;2150;8698;1164.8
1482;2150;8971;955
1482;2151;8994;3852.95
1482;2151;8995;3570
1482;2152;8994;7286.48
1482;2153;9133;807.3
1482;2154;9003;41850
1482;2155;8979;2150
1482;2155;8982;2160
1482;2156;9045;34930
1482;2156;9076;29995
1482;2156;9131;21619
1482;2157;9132;1650
1482;2158;9112;412.8
1482;2161;9112;478.2
1482;2163;8961;2736
1482;2163;9108;3018
1482;2164;9112;846
1482;2165;9145;27207.62
1482;2165;9149;26748.8
1482;2166;8994;255.71
1482;2166;9027;292.44
1482;2166;9112;255.5
1482;2167;9027;3323.42
1482;2167;9112;1943.6
1482;2168;8994;2149.43
1482;2168;9027;1404.52
1482;2168;9112;1311.62
1482;2169;9027;969
1482;2169;9112;178.56
1482;2170;8698;11281
1482;2170;9027;6564.54
1482;2170;9112;1050.24
1482;2171;8610;609.96
1482;2175;8994;1037
1482;2176;8961;5320
1482;2176;9107;8930
1482;2176;9108;4654
1482;2177;8961;190360
1482;2184;8994;4625.78
1482;2184;8995;3507
1482;2186;9189;2925
1482;2187;9199;119
1482;2190;8971;3899.25
1482;2190;8974;5333.55
1482;2190;8975;4335.48
1482;2190;9201;7015.26
1482;2191;9202;12600
1482;2191;9203;14400
1482;2192;9190;3500
1482;2193;8610;260
1482;2193;8613;292
1482;2194;8975;28890
1482;2194;8976;21878
1482;2194;9014;31319
1482;2194;9015;26199.39
1482;2196;9027;1451
1482;2196;9112;540.48
1482;2196;9197;1339.29
1482;2205;8995;226.8
1482;2215;9210;5415
1482;2217;9214;14570
1482;2218;8971;202.97
1482;2218;9028;116
1482;2222;8971;4297.88
1482;2222;9197;847.28
1482;2223;8974;155000
1482;2224;8971;2041.2
1482;2224;9197;1439.08
1482;2226;8610;915.6
1482;2226;9008;462.4
1482;2226;9010;328.8
1482;2226;9070;599
1482;2227;9047;9193.4
1482;2227;9227;10050
1482;2243;8994;714.4
1482;2249;9027;1800
1482;2250;8613;93.6
1482;2251;9197;185.85
1482;2259;8610;6212
1482;2259;8611;5625.9
1482;2259;8612;1990
1482;2260;8961;9600
1482;2262;9128;14605
1482;2262;9289;16000
1482;2263;8983;848.5
1482;2263;9016;752.5
1482;2265;8610;774
1482;2265;8613;668
1482;2266;9112;352.32
1482;2271;8698;811
1482;2271;8971;578.95
1482;2271;8974;906.55
1482;2275;8613;195.2
1482;2276;9008;5669.28
1482;2277;9028;1668
1482;2277;9112;2968.5
1482;2278;9076;7593
1482;2278;9303;6876
1482;2279;8995;52.5
1482;2279;9028;62
1482;2280;9028;2178
1482;2280;9112;1486.5
1482;2281;9028;1280
1482;2281;9227;1432
1482;2282;8610;3336
1482;2282;8613;2845.8
1482;2283;8971;542.06
1482;2283;8974;1334.04
1482;2284;9016;6650
1482;2284;9307;6719
1482;2287;8972;3699.2
1482;2288;9314;110
1482;2289;9315;1958.3
1482;2289;9317;1695
1482;2290;8613;1525
1482;2296;8613;161
1482;2298;8971;1358.3
1482;2298;9201;3332
1482;2300;9028;163
1482;2301;8975;1705.02
1482;2301;8976;1615
1482;2302;8698;9203
1482;2302;9028;7343
1482;2302;9197;5536.9
1482;2304;8610;249.96
1482;2304;8613;308.8
1482;2305;9314;1341
1482;2306;8971;366.42
1482;2306;8974;446.5
1482;2309;9357;1185
1482;2310;9112;2730.24
1482;2311;9317;1445.5
1482;2313;9027;525.9
1482;2313;9028;1152.1
1482;2313;9112;23521.56
1482;2313;9197;1230.38
1482;2315;9145;222450
1482;2315;9149;252770
1482;2315;9362;193170
1482;2315;9363;430170
1482;2315;9364;192510
1482;2315;9365;303329
1482;2316;9076;1516
1482;2316;9303;1353
1482;2316;9314;1890
1482;2317;9076;2092
1482;2317;9303;1716
1482;2317;9314;1120
1482;2318;8611;1860
1482;2319;8994;1535.2
1482;2319;9027;2251.24
1482;2319;9028;1507.98
1482;2319;9197;2066.66
1482;2320;8610;734.4
1482;2321;8971;6734.54
1482;2321;8972;6400
1482;2321;8974;12473.26
1482;2322;8976;4480
1482;2325;9303;48
1482;2325;9314;62.5
1482;2340;8698;330
1482;2341;9027;5432
1482;2341;9314;2739.6
1482;2342;8971;543.81
1482;2343;8613;4752.2
1482;2343;9388;3822.8
1482;2345;9391;523.84
1482;2346;9016;5740
1482;2346;9307;5715
1482;2349;9393;1828.8
1482;2350;8974;672.74
1482;2351;8994;262.5
1482;2351;8996;270
1482;2353;9016;5740
1482;2353;9307;5715
1482;2362;8610;260.8
1482;2363;9007;950
1482;2363;9008;680
1482;2363;9009;670
1482;2364;8610;123
1482;2364;9007;115
1482;2364;9008;122.5
1482;2364;9009;99.5
1482;2365;8971;23648.4
1482;2365;8974;41192.24
1482;2365;8975;23562.88
1482;2367;8976;2758
1482;2367;9015;2287.6
1482;2368;8971;1330.42
1482;2368;8974;2268.92
1482;2369;9028;119.2
1482;2369;9112;144
1482;2371;9028;295
1482;2372;8971;1764.38
1482;2372;8974;2567.23
1482;2372;8975;2235.3
1482;2372;8976;2518
1482;2374;9008;159.8
1482;2375;8610;163.2
1482;2375;8613;76.08
1482;2376;8610;273.16
1482;2379;9028;2268
1482;2379;9315;1734.04
1482;2379;9316;2256.74
1482;2380;8610;88
1482;2380;8613;93.6
1482;2381;9008;372.9
1482;2381;9070;372.6
1482;2382;8611;408129
1482;2382;9495;326790
1482;2382;9496;329205
1482;2383;8971;336.15
1482;2383;8974;409.75
1482;2383;8975;587
1482;2384;9007;5195
1482;2384;9008;12101.25
1482;2384;9009;12800
1482;2384;9070;12100
1482;2384;9214;18375
1482;2385;8741;6300
1482;2385;9393;6299
1482;2386;8994;199.75
1482;2386;8995;171.5
1482;2386;8996;140
1482;2386;9028;180
1482;2386;9112;477.33
1482;2387;9076;9756
1482;2387;9131;5580
1482;2388;9008;5860
1482;2388;9227;5860
1482;2388;9498;4660
1482;2389;8971;5063.32
1482;2389;8976;2805
1482;2389;8994;1888.43
1482;2389;9027;1884.69
1482;2389;9197;1852.74
1482;2390;8975;447.2
1482;2390;9015;1518.07
1482;2391;9499;26000
1482;2392;9027;10546
1482;2392;9028;3902
1482;2400;8971;802.5
1482;2400;9015;1165.54
1482;2400;9028;390
1482;2405;8975;2282.08
1482;2405;8976;1989
1482;2405;9015;6636.03
1482;2405;9028;1980
1482;2406;9028;149
1482;2406;9314;150
1482;2407;9016;5622
1482;2407;9307;5893
1482;2408;9028;30
1482;2409;8971;400.35
1482;2409;8974;656.94
1482;2409;8975;650.16
1482;2415;8613;302.08
1482;2416;8613;1014.75
1482;2418;9007;4066.26
1482;2418;9008;1101.54
1482;2418;9543;2857.14
1482;2419;9499;5000
1482;2420;8610;755.92
1482;2420;8613;1762.92
1482;2421;8992;2520
1482;2423;8971;4936.75
1482;2423;8976;3630
1482;2423;9014;3964
1482;2423;9015;3304.13
1482;2424;8974;425.38
1482;2424;8995;91
1482;2424;9028;196
1482;2424;9357;101
1482;2425;9008;1604.8
1482;2425;9070;2625
1482;2426;8698;1677.8
1482;2426;9364;100
1482;2427;8610;1520.02
1482;2428;8971;913.48
1482;2428;8974;1341.12
1482;2429;9027;2787.1
1482;2429;9028;2796.5
1482;2429;9146;5162
1482;2429;9197;9666.03
1482;2430;9227;573.48
1482;2430;9519;599.72
1482;2430;9523;596.8
1482;2430;9526;597
1482;2431;8613;1832
1482;2431;9128;1837.26
1482;2431;9227;2990
1482;2431;9519;1956.96
1482;2432;8698;726
1482;2433;9028;284.8
1482;2433;9112;359.2
1482;2436;9027;465
1482;2436;9028;242
1482;2437;9112;1037
1482;2438;8610;3490.72
1482;2438;8613;3749.92
1482;2438;8614;4719.36
1482;2439;9519;123.65
1482;2440;8976;3598
1482;2440;9015;4098.26
1482;2440;9315;1940
1482;2440;9317;1960
1482;2441;8610;3871.2
1482;2441;8611;3182.4
1482;2442;9016;118936
1482;2442;9307;120093
1482;2442;9553;133225.96
1482;2443;8698;3748.9
1482;2444;9112;396
1482;2444;9315;347.49
1482;2445;8613;2653
1482;2445;9551;1896
1482;2446;8610;851
1482;2446;8614;945.9
1482;2446;9128;782.5
1482;2447;8974;15628.62
1482;2448;8974;92.46
1482;2448;9028;123
1482;2449;8610;2038.5
1482;2449;8613;1308.8
1482;2451;9028;126.2
1482;2451;9112;141.69
1482;2452;9008;320.96
1482;2452;9559;270.64
1482;2453;9112;396
1482;2453;9315;347.74
1482;2454;9560;650
1482;2455;8971;276.25
1482;2455;8974;206.75
1482;2457;9112;53.76
1482;2458;8610;2400
1482;2459;8974;808.08
1482;2459;8976;699
1482;2459;9129;1011
1482;2460;8994;2190
1482;2460;8995;1610
1482;2460;9028;1772.8
1482;2461;8972;7912
1482;2461;8974;5433.09
1482;2462;8994;1680
1482;2462;9315;1734.04
1482;2463;8610;1136
1482;2463;9128;1434.1
1482;2463;9519;1668.6
1482;2464;8994;5207.01
1482;2464;9028;3260
1482;2465;9021;544
1482;2466;9047;770
1482;2467;8971;3271.91
1482;2467;8975;3515.43
1482;2467;8976;1979
1482;2468;9008;4689.47
1482;2468;9070;6318.66
1482;2469;9008;16896
1482;2469;9009;31240
1482;2469;9070;11648
1482;2470;9028;675
1482;2470;9112;407.52
1482;2471;8961;12920
1482;2472;9076;4697.52
1482;2472;9303;5756
1482;2475;8975;758.65
1482;2475;8994;3280.29
1482;2475;8995;609
1482;2475;9028;759
1482;2476;9028;1962
1482;2476;9112;2433.6
1482;2477;9146;2890
1482;2477;9314;33600
1482;2479;8974;2218.06
1482;2479;8994;994.04
1482;2479;8995;1498.35
1482;2479;9027;1360.94
1482;2479;9146;1500.72
1482;2480;8994;60
1482;2480;9027;1764.89
1482;2480;9028;2090
1482;2481;8974;3490.75
1482;2481;8975;5503.18
1482;2481;8976;8589.1
1482;2482;8610;8800
1482;2482;9519;7932.81
1482;2483;8974;1535.35
1482;2484;9028;679
1482;2484;9112;1194
1482;2484;9315;1040.92
1482;2485;8995;1513
1482;2485;9028;420
1482;2486;8614;1198117.44
1482;2486;9128;2446.28
1482;2487;9007;2470.2
1482;2487;9008;2751.62
1482;2487;9009;6549.16
1482;2487;9010;945.35
1482;2487;9070;2556.58
1482;2489;9214;41160
1482;2490;9027;2092
1482;2490;9028;2380
1482;2491;8994;835.14
1482;2493;9008;3647.52
1482;2493;9070;3578.4
1482;2493;9568;4730
1482;2494;9028;291
1482;2494;9112;298.56
1482;2495;8994;1326
1482;2495;9028;460
1482;2495;9112;537
1482;2496;8610;796.32
1482;2496;8613;1216.8
1482;2497;9008;972.6
1482;2497;9070;746.5
1482;2498;9112;90
1482;2499;9028;920
1482;2501;9028;366
1482;2501;9227;156.16
1482;2501;9519;62.26
1482;2505;8611;528
1482;2505;9578;535.2
1482;2506;8974;283.5
1482;2507;8614;865.04
1482;2507;9128;724.49
1482;2509;8972;2593.78
1482;2509;8974;1802.26
1482;2510;8972;1021.55
1482;2510;8974;821.63
1482;2511;8610;217.6
1482;2511;8614;337.6
1482;2512;9112;395
1482;2512;9315;347.74
1482;2513;8971;2771.72
1482;2513;8974;3059.16
1482;2513;9201;6613
1482;2515;9201;24500
1482;2516;9523;11840
1482;2516;9526;10550
1482;2516;9581;9998
1482;2517;8613;1200
1482;2517;9128;1135.1
1482;2518;8610;244.8
1482;2519;8611;2025
1482;2519;8612;1480
1482;2519;9575;1953.4
1482;2520;8610;1157.12
1482;2520;9128;1231.58
1482;2521;9027;5715
1482;2521;9028;4678.2
1482;2522;8698;8516.3
1482;2522;8976;7010
1482;2523;9303;814
1482;2524;9586;6150
1482;2524;9587;5941.02
1482;2524;9589;4111.8
1482;2525;9007;3704.39
1482;2525;9008;3155.17
1482;2525;9009;3127.2
1482;2525;9070;2984.28
1482;2526;8613;212.8
1482;2527;8610;176
1482;2527;8613;280
1482;2527;8614;214
1482;2528;8974;158.4
1482;2529;9303;6996
1482;2530;9112;83.04
1482;2531;8976;717
1482;2531;9015;1596.74
1482;2531;9028;1913
1482;2532;8976;2002.77
1482;2532;9015;8976
1482;2532;9028;10215.99
1482;2533;9028;72
1482;2533;9112;67.2
1482;2534;8610;691.2
1482;2534;8614;796.48
1482;2534;9128;699.08
1482;2535;8610;1012.82
1482;2535;9128;5521.71
1482;2537;9028;249
1482;2537;9112;210
1482;2537;9314;240
1482;2538;8614;140.2
1482;2539;8994;326.4
1482;2539;9028;627
1482;2539;9112;387.36
1482;2541;8994;1706.98
1482;2541;8995;1448.4
1482;2541;9364;1707.6
1482;2542;8976;3068
1482;2542;9015;5687.2
1482;2542;9364;2331.7
1482;2542;9590;2713.58
1482;2543;8974;3541.27
1482;2543;9028;3034
1482;2543;9197;1910.41
1482;2543;9590;3999.87
1482;2544;9197;966.49
1482;2544;9364;1657.8
1482;2544;9590;835.66
1482;2545;9007;366
1482;2545;9008;1604.8
1482;2545;9070;1740
1482;2546;9007;2025.35
1482;2546;9008;1612.82
1482;2546;9070;1401.48
1482;2547;9007;484
1482;2548;8610;15454.6
1482;2548;9227;12666
1482;2550;9028;430
1482;2550;9209;540
1482;2551;8995;349.3
1482;2551;9028;145
1482;2551;9133;639
1482;2551;9209;430
1482;2552;9112;1876.8
1482;2552;9315;1600.64
1482;2552;9317;2100
1482;2552;9353;1660
1482;2553;9226;2025.04
1482;2553;9553;1393.22
1482;2553;9592;1561.35
1482;2554;8976;3038
1482;2555;8698;1175.25
1482;2555;8971;2237.7
1482;2556;8610;227.6
1482;2557;8610;923.6
1482;2557;8613;1229.32
1482;2558;8610;4099.2
1482;2558;8611;3182.4
1482;2560;9112;1526
1482;2560;9315;1170.26
1482;2560;9353;1370
1482;2563;9008;2346.4
1482;2563;9078;2168.42
1482;2563;9594;3325.68
1482;2564;8995;1456
1482;2564;9028;1920
1482;2564;9209;1520
1482;2565;9550;5274.4
1482;2565;9554;5653.47
1482;2566;8974;4383.5
1482;2566;8976;4079
1482;2566;9015;3153.1
1482;2568;8994;2202.27
1482;2568;9028;680
1482;2568;9112;1961.35
1482;2569;9016;4120
1482;2569;9307;4058.4
1482;2569;9553;4268.06
1482;2570;8994;4762.99
1482;2570;9028;4666
1482;2570;9209;4427
1482;2571;9007;10387.5
1482;2571;9008;9016.8
1482;2571;9009;11565
1482;2571;9078;9900
1482;2571;9568;9150
1482;2573;8698;2532.85
1482;2573;8971;1881.47
1482;2573;8974;1793.96
1482;2573;8976;2939
1482;2574;8614;17413.44
1482;2574;9128;17446.12
1482;2575;8972;5762.33
1482;2575;8974;2704.03
1482;2576;9227;439.56
1482;2577;9597;4256
1482;2578;8974;596
1482;2578;8976;300
1482;2578;9015;480.2
1482;2579;9543;3255.84
1482;2579;9597;3125.5
1482;2580;8974;2382.9
1482;2580;9597;4655
1482;2581;9028;80
1482;2582;8610;370
1482;2583;9028;211
1482;2583;9112;184.44
1482;2584;9027;227
1482;2584;9112;157.19
1482;2585;8610;1383
1482;2585;8611;1188
1482;2586;8961;7370
1482;2586;9108;5966
1482;2587;8610;823.2
1482;2588;8976;1613
1482;2588;9015;3427.18
1482;2591;8698;1689.62
1482;2591;8971;1582.1
1482;2591;8974;2244.66
1482;2592;8610;1430.4
1482;2592;8613;1510.8
1482;2592;9128;1391.64
1482;2593;9227;930.8
1482;2593;9519;1132
1482;2594;9227;632
1482;2595;9027;2386.2
1482;2596;8974;1514.38
1482;2596;9028;980
1482;2597;8614;174
1482;2599;9027;1190
1482;2599;9112;1347.42
1482;2600;9027;1146
1482;2601;9008;477.28
1482;2602;9010;400.78
1482;2604;8974;219.26
1482;2605;9129;1224
1482;2606;9129;449.4
1482;2607;9008;195.84
1482;2608;8611;232
1482;2608;9575;829.74
1482;2609;9028;321
1482;2609;9590;383.72
1482;2609;9601;357.45
1482;2610;9028;350
1482;2610;9590;496.8
1482;2610;9601;393.36
1482;2612;8614;2206.37
1482;2612;9128;2088.72
1482;2614;9028;33991.5
1482;2614;9112;2075
1482;2615;8961;3540
1482;2615;9108;2800
1482;2615;9567;3080
1482;2616;9543;10709.7
1482;2616;9597;8041.1
1482;2616;9604;8997
1482;2617;8974;2885.1
1482;2618;9605;4531.45
1482;2619;8971;184.8
1482;2620;8610;1447.2
1482;2621;9008;114.24
1482;2623;9008;5551.76
1482;2623;9009;4975.8
1482;2624;9008;256
1482;2625;9303;488
1482;2627;8994;1568.49
1482;2627;8995;4868.5
1482;2627;9027;1996
1482;2627;9028;553
1482;2628;8610;4377.6
1482;2628;8611;3182.4
1482;2628;9495;4200
1482;2629;9112;568.8
1482;2630;9016;7376
1482;2631;9016;3785
1482;2631;9307;3727
1482;2632;9155;1660
1482;2632;9188;2050.46
1482;2633;9131;2700
1482;2635;8961;10925
1482;2636;9112;279.8
1482;2637;8610;580.8
1482;2638;9008;5120
1482;2640;9008;301.24
1482;2641;8971;8827.28
1482;2641;8972;12013.32
1482;2641;8974;6318.18
1482;2643;8974;2291.25
1482;2643;8975;2509.11
1482;2644;9047;1200
1482;2645;9112;804
1482;2647;9112;42.6
1482;2651;8610;1252.26
1482;2651;8614;5029.75
1482;2651;9128;1396.82
1482;2652;8610;79.6
1482;2653;8971;1657.22
1482;2653;8974;1649.46
1482;2654;9008;617.05
1482;2656;8971;570.57
1482;2658;9303;702
1482;2659;8974;5522.92
1482;2659;8976;2978
1482;2660;8961;11150
1482;2660;9109;15100
1482;2662;8616;4819.5
1482;2662;9227;3588
1482;2663;9112;120
1482;2665;8613;110
1482;2666;8971;1912.96
1482;2666;8972;2440.4
1482;2666;8974;1687.46
1482;2667;8971;614.44
1482;2667;8972;798.98
1482;2667;8974;639.06
1482;2668;9303;216
1482;2669;8974;577.3
1482;2671;8971;744
1482;2671;8974;1209.04
1482;2673;9028;279.99
1482;2673;9112;247.2
1482;2673;9315;214.66
1482;2675;8611;3332.2
1482;2675;8612;12583
1482;2675;9495;3794
1482;2676;8961;2700
1482;2676;9109;4350
1482;2677;8974;2898.46
1482;2677;9015;8213.32
1482;2677;9028;1950
1482;2678;8614;2803.2
1482;2680;8976;539
1482;2680;9015;542.55
1482;2681;8976;477
1482;2681;9015;609.03
1482;2682;9015;3862.21
1482;2684;9008;2087.27
1482;2684;9009;2594.4
1482;2684;9545;2777.6
1482;2685;9008;2885.88
1482;2685;9078;2758.56
1482;2686;8972;599.8
1482;2686;8974;479.78
1482;2686;8975;822.04
1482;2687;9016;4609.2
1482;2687;9307;4372
1482;2687;9553;4863.11
1482;2687;9556;4909.1
1482;2688;8971;11594.34
1482;2688;8972;12287.88
1482;2688;8974;13775.24
1482;2689;9107;1496
1482;2690;8610;438.4
1482;2691;9027;4061
1482;2691;9145;3243.68
1482;2693;8616;11040
1482;2693;9227;9568
1482;2695;9027;4625.54
1482;2695;9590;4776.4
1482;2695;9601;4887.13
1482;2696;9027;4109.72
1482;2696;9601;5147.7
1482;2699;9008;2348.06
1482;2699;9009;2182.14
1482;2700;8610;3186.6
1482;2700;8613;4386
1482;2700;8614;917.4
1482;2701;9008;1695.2
1482;2701;9078;2111.18
1482;2702;8994;394.37
1482;2702;9027;804
1482;2703;8610;166.48
1482;2703;8613;516.72
1482;2705;8971;4072.34
1482;2705;8972;4413.08
1482;2705;8974;4354.36
1482;2706;8971;519.01
1482;2706;8974;531.05
1482;2707;9016;11597
1482;2707;9307;11157
1482;2707;9553;11417.12
1482;2707;9556;11747.43
1482;2708;9208;11199.17
1482;2709;8994;6217.38
1482;2710;8610;67.2
1482;2710;8613;94.4
1482;2711;8974;2739.68
1482;2711;9197;1469.04
1482;2711;9601;1648.44
1482;2712;8610;2937.27
1482;2712;8613;3318.4
1482;2712;8614;2848.6
1482;2713;8971;1328.8
1482;2713;8972;1438
1482;2713;8974;1032.57
1482;2714;9028;36
1482;2714;9112;25.92
1482;2715;8611;273
1482;2716;9027;1968
1482;2716;9303;1716
1482;2717;8974;3274.48
1482;2717;8975;2685.01
1482;2717;8976;2518
1482;2719;8961;600
1482;2719;9107;1160
1482;2719;9109;526
1482;2720;8613;112
1482;2723;8994;796.32
1482;2723;9028;590
1482;2725;8610;718
1482;2726;9008;1592.85
1482;2726;9078;1507.2
1482;2726;9543;2232
1482;2726;9594;1623.15
1482;2727;8974;895.2
1482;2728;8610;3826.48
1482;2728;8614;3414.4
1482;2729;8698;1122
1482;2729;8974;681.66
1482;2729;9612;624
1482;2730;9028;399
1482;2730;9315;347.74
1482;2731;9028;1726
1482;2731;9112;397.44
1482;2733;8613;2511.2
1482;2734;8994;2798.5
1482;2734;8995;4371.5
1482;2734;9028;850
1482;2735;9008;421.6
1482;2735;9391;261.6
1482;2736;9315;714.62
1482;2737;8992;10864.23
1482;2738;8610;10081.12
1482;2738;8992;11830.74
1482;2740;8971;795.02
1482;2741;8971;4315.75
1482;2741;8974;2449.15
1482;2741;8975;5077.1
1482;2742;8610;281.52
1482;2743;8971;997.42
1482;2743;8972;782
1482;2743;8974;1017.92
1482;2744;8613;285.6
1482;2745;8610;396
1482;2745;8614;395.12
1482;2746;9047;999.99
1482;2747;8961;536.4
1482;2747;9109;750
1482;2748;8611;3182.4
1482;2748;8612;24600
1482;2748;9495;3303
1482;2749;9028;496.8
1482;2749;9112;475.2
1482;2750;8994;2324.64
1482;2751;9028;167
1482;2752;9111;3700
1482;2754;8971;1200.42
1482;2754;8972;1243.1
1482;2754;8974;1065.56
1482;2754;8975;1699.64
1482;2755;9553;1162.12
1482;2755;9556;1283.78
1482;2757;9028;3643.9
1482;2758;8994;830
1482;2759;9028;84
1482;2759;9112;118.8
1482;2760;9027;560
1482;2760;9028;265
1482;2761;8698;980
1482;2762;8992;1024
1482;2762;9008;1735.72
1482;2762;9070;1547.68
1482;2763;9028;209.86
1482;2763;9112;221.76
1482;2764;8610;251.2
1482;2764;8614;139.8
1482;2764;8992;76
1482;2764;9616;104
1482;2765;8614;8970.72
1482;2765;9289;10800
1482;2766;9197;1227.65
1482;2766;9364;1615
1482;2766;9601;1401.05
1482;2767;9028;1590
1482;2767;9197;1296.95
1482;2767;9601;946.25
1482;2768;9028;1969.98
1482;2768;9601;2607.24
1482;2769;9027;4130.8
1482;2769;9028;4052
1482;2769;9601;6310.46
1482;2770;9027;2874.6
1482;2770;9028;2671
1482;2770;9601;2996.3
1482;2771;8974;656.66
1482;2772;8614;133.76
1482;2773;8610;324
1482;2773;9008;204.45
1482;2773;9227;227.65
1482;2774;8992;182.3
1482;2774;9008;241.74
1482;2776;9008;184.55
1482;2776;9199;1450
1482;2777;9199;500
1482;2778;8992;270
1482;2778;9008;265.2
1482;2778;9070;251.4
1482;2779;8992;42.49
1482;2780;8992;6172.33
1482;2780;9009;4832.81
1482;2780;9550;7810.93
1482;2781;9028;80
1482;2783;8610;2064.4
1482;2783;8614;1309.14
1482;2783;8992;1958.9
1482;2784;9009;17800
1482;2784;9327;27200
1482;2784;9568;16200
1482;2786;9028;150
1482;2787;8610;3176.78
1482;2787;8992;1872.26
1482;2789;9112;427.35
1482;2790;8610;2658.76
1482;2790;8992;2108.85
1482;2792;9392;8380
1482;2792;9619;8340
1482;2793;8610;3123.2
1482;2793;9227;2716
1482;2793;9620;2796.8
1482;2794;9008;734.4
1482;2794;9070;877.2
1482;2795;8976;770
1482;2795;9015;2120.17
