Klient;ID aukcie;Úèastník;Hodnota
162;9149;51;229.24
162;9149;92;184.8
162;9150;64;1145
162;9152;1849;42000
162;9156;2243;344.17
162;9158;3996;220
162;9158;5932;200
162;9159;627;1700
162;9159;4493;1300
162;9161;5468;920
162;9163;2654;805
162;9163;5743;690
162;9164;374;99380
162;9164;654;99430
162;9165;4714;13997
162;9165;5934;3948
162;9167;3464;280
162;9169;634;2416
162;9169;1594;2617.42
162;9173;3680;970
162;9173;5907;3600
162;9174;1579;768
162;9174;1610;691
162;9174;4556;693
162;9176;99;24240.75
162;9176;1119;13928.6
162;9176;1332;18977.25
162;9177;91;17000
162;9177;2316;17595
162;9178;51;129
162;9178;52;187.2
162;9178;91;186
162;9178;3829;128.94
162;9179;51;1218.8
162;9179;64;1216
162;9179;3829;1188
162;9180;742;813.33
162;9180;1579;842.52
162;9180;1594;612.08
162;9180;1610;770
162;9181;67;434.8
162;9181;166;734
162;9181;2662;600.4
162;9182;1795;1703450
162;9182;4376;1953000
162;9182;5941;1247750
162;9182;5942;1705620
162;9184;841;202
162;9187;417;3646
162;9187;4714;1899
162;9189;2087;3168
162;9189;3364;3200
162;9191;2348;1330
162;9191;5903;1320.04
162;9193;924;207
162;9194;64;1760
162;9194;2316;1312
162;9197;2912;2060
162;9199;1929;513.5
162;9203;1043;14026
162;9203;5944;13832
162;9204;51;3900
162;9204;64;5490
162;9204;92;5500
162;9204;168;5400
162;9205;1594;1066.49
162;9205;1610;940
162;9205;5135;949
162;9206;924;32000
162;9208;512;19050
162;9208;5358;17358
162;9208;5946;16182
162;9208;5947;29380
162;9208;5948;3950
162;9208;5950;7245
162;9208;5955;22985
162;9209;522;390
162;9209;1081;264
162;9209;5432;254.4
162;9210;146;795
162;9210;786;999
162;9211;86;600
162;9212;2316;278
162;9213;3123;4625.28
162;9213;3829;4623.68
162;9214;1433;12859.2
162;9216;374;38480
162;9216;654;42920.8
162;9216;5972;38651
162;9218;64;120
162;9218;70;108
162;9218;125;119.6
162;9219;168;8424.62
162;9223;1612;20800
162;9224;91;250
162;9224;96;262.9
162;9224;5641;196
162;9225;57;306
162;9225;208;264.75
162;9225;210;261.25
162;9225;1615;300
162;9225;5229;312.5
162;9227;1184;4500
162;9227;1602;4450
162;9227;1184;15000
162;9227;1602;8600
162;9227;1184;25
162;9227;1602;24.5
162;9228;440;323.86
162;9228;440;252.66
162;9228;440;0
162;9229;3364;2086.14
162;9229;5168;3960
162;9230;4188;200
162;9230;5923;516.25
162;9233;58;119581.2
162;9234;92;2000
162;9234;789;1120
162;9234;3829;7970
162;9235;5932;100
162;9236;5957;98
162;9238;1469;1812
162;9238;1710;625
162;9238;2640;810
162;9238;2909;535
162;9238;3240;544
162;9238;4556;558
162;9239;91;16800
162;9239;100;16794
162;9240;5757;7700
162;9241;51;1678
162;9241;64;3200
162;9241;92;1523
162;9248;168;80
162;9248;168;20
162;9248;168;80
162;9248;168;110
162;9248;168;20
162;9248;168;110
162;9248;168;80
162;9248;168;20
162;9248;168;110
162;9250;168;30
162;9250;168;60
162;9250;168;10
162;9250;168;110
162;9250;168;30
162;9250;168;60
162;9250;168;10
162;9250;168;110
162;9250;168;30
162;9250;168;60
162;9250;168;10
162;9250;168;110
162;9252;678;336
162;9256;64;144
162;9256;166;174
162;9257;5952;7610
162;9258;51;1543.5
162;9258;64;1605
162;9258;3829;1890
162;9258;5724;1590
162;9259;51;1531.2
162;9259;64;1320
162;9260;51;683.36
162;9260;786;201.28
162;9262;1594;460.08
162;9262;2774;892.8
162;9263;1579;1236
162;9263;1610;1210
162;9263;2235;1300
162;9263;2640;1140
162;9263;2786;1212
162;9264;91;150
162;9264;1604;123.42
162;9265;3919;8000
162;9265;5966;1800
162;9265;5967;2400
162;9265;5971;1850
162;9267;59;2255
162;9275;1235;295
162;9275;1579;230
162;9275;1594;218.9
162;9277;3084;3490
162;9278;3464;1260
162;9278;5542;800
162;9279;1728;804
162;9281;2087;1392
162;9281;3364;1880
162;9281;5685;2080
162;9281;5701;1520
162;9281;5702;1400
162;9285;1332;148
162;9285;4556;137.5
162;9286;5977;107600
162;9288;51;322
162;9288;91;79
162;9288;1819;280
162;9288;3170;353.6
162;9291;51;10100.95
162;9291;64;4895
162;9291;95;4858.9
162;9292;2654;5805
162;9292;5743;5160
162;9293;2654;4600
162;9293;5743;4170
162;9294;2654;520
162;9294;5979;3000
162;9295;2654;1600
162;9295;5743;1400
162;9295;5979;10000
162;9296;197;5050
162;9297;3073;133900
162;9297;5984;133600
162;9301;2985;1513
162;9303;1604;692.71
162;9304;95;11436
162;9305;91;3900
162;9305;1567;2925
162;9306;3275;384616
162;9309;168;26133.24
162;9311;51;1684.98
162;9311;64;1629
162;9312;51;504
162;9312;64;600
162;9312;73;750
162;9312;95;801.9
162;9313;86;650
162;9313;3464;680
162;9313;5542;1200
162;9313;5648;240
162;9314;168;39659.4
162;9315;95;758.95
162;9317;1929;718.5
162;9318;91;14365.7
162;9318;2981;14383.6
162;9319;634;4740
162;9319;5349;4800
162;9325;91;4700
162;9325;92;5300
162;9325;94;14265
162;9325;96;3992
162;9326;166;1397.8
162;9326;2640;1530
162;9326;2702;1398
162;9330;3166;2640
162;9330;3289;990
162;9330;5966;1200
162;9331;91;3686
162;9333;92;4820
162;9333;96;5258
162;9333;100;8000
162;9336;2243;110
162;9336;4188;149.6
162;9336;5923;169
162;9336;5925;340
162;9337;1368;129
162;9337;1836;185
162;9337;3169;165
162;9338;64;175
162;9338;67;78.5
162;9338;3169;78
162;9338;4556;245
162;9339;4058;367.5
162;9339;5983;350
162;9341;5983;999
162;9342;51;1782
162;9342;58;1620
162;9342;64;2100
162;9343;52;103925
162;9343;91;108331
162;9343;98;121294
162;9344;4770;1748
162;9345;208;47.6
162;9345;210;30.55
162;9345;5229;29.1
162;9346;209;513.36
162;9346;210;254.34
162;9346;1332;421.2
162;9346;5135;548
162;9347;92;1470
162;9347;3829;993
162;9348;51;138
162;9351;91;6600
162;9351;96;4600
162;9351;100;6000
162;9352;4410;3599
162;9352;5268;2612.5
162;9354;52;995
162;9354;64;1230
162;9354;91;748
162;9354;3829;747.98
162;9355;1350;3.16
162;9356;91;2416
162;9357;1546;98223.5
162;9357;1651;131187
162;9357;1670;111885.28
162;9357;2232;69737.9
162;9357;4814;122500.3
162;9357;5661;107468.8
162;9357;5999;69638
162;9357;6008;139814
162;9358;2786;2150
162;9358;5375;1547
162;9360;57;293.5
162;9360;58;475
162;9360;209;430
162;9360;2474;150
162;9361;841;978
162;9366;51;675.5
162;9366;4556;670
162;9367;67;871.98
162;9367;485;903.6
162;9367;789;1961.4
162;9368;485;450.78
162;9368;488;362
162;9368;3169;262.05
162;9368;3863;538.32
162;9368;4556;940.23
162;9369;1929;438.5
162;9370;67;570.6
162;9370;789;906.8
162;9370;1119;606.9
162;9370;1332;631.5
162;9370;1368;579.5
162;9370;1836;549
162;9370;3169;382.5
162;9370;4556;760
162;9371;91;817
162;9371;95;643.08
162;9371;2112;781.9
162;9372;233;2630
162;9372;742;2198
162;9372;1368;1904
162;9372;3170;1960
162;9373;86;280
162;9373;3464;300
162;9374;51;9816.1
162;9374;64;9962
162;9375;3081;2340
162;9376;789;729.8
162;9376;4556;438
162;9377;2285;810
162;9377;3490;998.5
162;9377;6000;1000
162;9378;134;5125
162;9378;135;7375
162;9378;4668;9125
162;9379;634;5601.31
162;9381;57;265.9
162;9381;64;231.1
162;9381;208;260.2
162;9381;210;254.5
162;9381;5229;279.5
162;9382;51;4087.5
162;9382;58;3840
162;9385;2917;7580
162;9386;58;350
162;9386;2640;980
162;9386;3240;274
162;9386;5387;270
162;9387;3396;3900
162;9388;1610;2734
162;9388;5832;2210
162;9390;1604;297.71
162;9391;1610;633
162;9392;663;359
162;9392;4556;458
162;9392;5167;440.73
162;9393;1610;2800
162;9393;4556;1620
162;9395;2964;23050
162;9396;5587;4047
162;9397;99;2132.2
162;9397;99;24448.9
162;9397;99;23.4
162;9398;2612;1495
162;9398;2778;1258.56
162;9399;5648;340
162;9400;59;1706.5
162;9401;75;487
162;9402;636;2175
162;9403;209;419.8
162;9403;2316;796
162;9403;3736;916
162;9404;2654;550
162;9404;5743;480
162;9405;58;1849
162;9405;817;1885
162;9406;86;200
162;9406;3464;260
162;9407;1063;240
162;9408;51;194
162;9408;64;312
162;9408;133;250
162;9408;1579;232.5
162;9410;51;772.12
162;9411;1836;229.85
162;9411;3169;185
162;9411;4556;299
162;9412;168;2359.8
162;9412;1619;2360
162;9413;5932;90
162;9414;876;7800
162;9414;3475;8215
162;9414;6000;8200
162;9414;6019;8200
162;9415;4434;369725
162;9415;5565;319900
162;9416;6011;188
162;9416;6015;218
162;9416;6016;480
162;9416;6017;600
162;9417;485;487.6
162;9417;488;419.2
162;9417;2112;438
162;9417;3169;476
162;9417;3863;689.6
162;9417;4556;791.2
162;9418;64;250
162;9418;2473;200
162;9420;64;12430
162;9420;91;9050
162;9421;3876;6150
162;9422;92;780
162;9422;1332;594
162;9422;2352;1050
162;9422;2839;807
162;9423;64;1936.1
162;9423;95;10917.58
162;9423;96;1120.24
162;9423;3829;13255.74
162;9425;64;5720
162;9428;92;5380
162;9428;100;5300
162;9429;57;19157.2
162;9429;75;18052.3
162;9430;58;2704
162;9430;2640;2900
162;9430;4556;3088
162;9431;24;59000
162;9431;374;59900
162;9431;654;50500
162;9431;2723;50600
162;9433;99;1575
162;9433;791;1070
162;9433;2316;2910
162;9435;634;890
162;9435;636;1290
162;9435;1610;1150
162;9435;2774;1500
162;9436;51;266.01
162;9437;51;3093.11
162;9437;64;3010
162;9437;125;2657
162;9438;24;52350
162;9438;374;41182
162;9438;654;45365
162;9438;2723;41147
162;9439;51;5888.19
162;9439;57;5546.64
162;9439;58;5496
162;9439;64;5670
162;9439;4556;5928
162;9439;4842;5754
162;9440;58;1180
162;9440;64;578
162;9440;95;1164
162;9440;2316;1200
162;9440;3736;678
162;9441;6018;85
162;9442;1687;2380
162;9443;51;451.4
162;9443;64;926
162;9444;1235;610
162;9444;1579;409
162;9444;1610;785
162;9444;1612;596.6
162;9444;4556;767
162;9445;52;1740
162;9445;91;2080
162;9445;95;1760
162;9446;1612;752
162;9447;1579;990
162;9447;3965;990
162;9448;2434;1546.65
162;9449;91;16000
162;9449;168;39659.4
162;9449;1663;16650
162;9450;59;59.98
162;9450;2723;98
162;9450;4519;209
162;9451;4556;235
162;9451;5917;168
162;9452;52;244
162;9452;3829;325
162;9452;4440;169
162;9453;6026;23444
162;9454;58;754
162;9454;328;752
162;9454;588;855
162;9454;1579;1106
162;9454;2481;828
162;9454;4556;893
162;9454;5760;661
162;9455;91;20020
162;9455;2473;14485
162;9455;2474;14300
162;9457;51;895
162;9457;58;2490
162;9457;64;990
162;9462;374;94942
162;9462;6027;97922
162;9462;6028;99890
162;9464;2112;3091
162;9465;64;1020
162;9465;92;1056
162;9466;4594;-18
162;9466;6031;-3
162;9466;6032;-8
162;9468;4594;4
162;9468;6031;5
162;9468;6034;4.5
162;9469;51;749.5
162;9469;57;668
162;9469;64;870
162;9469;208;900
162;9469;210;916
162;9469;2966;843.5
162;9469;5229;1405
162;9470;2232;194320
162;9470;2509;194812
162;9470;3275;233294
162;9470;3309;719680
162;9470;5360;283820
162;9472;414;3893
162;9472;1663;3816
162;9472;1753;3152
162;9473;534;895
162;9473;4714;1899
162;9473;6048;1850
162;9474;2723;318.3
162;9475;1579;290
162;9475;5587;320
162;9476;5854;1080
162;9478;2754;6560
162;9478;4130;6970
162;9479;6037;179.16
162;9480;2498;640
162;9481;58;1288
162;9481;2872;1365.7
162;9482;2348;1612.4
162;9483;58;452
162;9483;1929;539
162;9484;2348;388.9
162;9485;57;22683.44
162;9486;453;651.16
162;9486;4188;582.65
162;9487;335;237.6
162;9487;1610;728
162;9487;2640;620
162;9487;5875;580
162;9488;654;2396
162;9488;6052;2399.98
162;9489;634;775
162;9490;1234;457.5
162;9491;64;1250
162;9491;92;1270
162;9491;94;1800
162;9492;59;1509
162;9493;91;3270
162;9493;6044;2509.2
162;9495;64;693
162;9495;210;654.6
162;9495;233;2080.5
162;9495;5229;651
162;9496;51;87.3
162;9496;58;150
162;9496;64;100
162;9496;208;56
162;9497;6047;1960
162;9498;4594;4
162;9498;5548;6
162;9498;6031;5
162;9499;64;94.5
162;9499;166;100
162;9499;614;98.4
162;9500;1940;400
162;9500;5743;310
162;9503;92;3040
162;9504;1235;13440
162;9504;5375;13512
162;9505;92;92
162;9506;86;590
162;9506;5648;180
162;9507;2786;1194
162;9507;4544;1200
162;9508;1610;387
162;9509;573;5620.24
162;9509;1710;4106.78
162;9509;2531;4315.62
162;9509;2640;5098.4
162;9509;2786;7659.6
162;9510;2640;490
162;9510;4556;323
162;9511;64;390
162;9513;95;1082.64
162;9514;1579;1185
162;9514;4556;878
162;9515;4101;527132.8
162;9518;6037;47.5
162;9519;51;1489
162;9519;64;1450
162;9520;64;2000
162;9521;374;72371
162;9521;3495;62488.24
162;9522;2917;15400
162;9522;4556;11400
162;9524;95;664207
162;9524;96;773756.77
162;9526;86;990
162;9527;3364;15250
162;9527;4718;11060
162;9527;5161;39811.2
162;9527;5168;13511.5
162;9527;5685;17242
162;9527;5702;16526.4
162;9527;6054;14503.32
162;9528;1498;1650
162;9531;453;989
162;9531;3965;860
162;9532;91;17010
162;9533;58;775
162;9533;64;1100
162;9535;6056;750
162;9536;2917;650
162;9539;57;4004.6
162;9539;64;2873.3
162;9540;58;1344
162;9540;1610;1571.5
162;9540;1612;1040.75
162;9542;95;4850.3
162;9542;96;3448.8
162;9542;3829;3448.6
162;9544;95;5657.72
162;9545;92;563
162;9545;2112;249
162;9548;57;569.35
162;9548;58;469
162;9548;2474;465
162;9549;109;636
162;9549;4668;1000
162;9550;51;188.4
162;9550;57;168.9
162;9550;58;450
162;9550;64;180
162;9550;210;153.6
162;9550;686;357.3
162;9550;5229;183.9
162;9552;4556;500
162;9553;1604;2310
162;9553;2985;1638
162;9554;3965;2200
162;9555;51;1803.2
162;9555;64;3840
162;9555;92;4200
162;9555;3829;4140
162;9556;52;9252.7
162;9556;2474;9166
162;9557;597;19186.9
162;9557;2474;19126.7
162;9558;1929;798.5
162;9558;1930;523
162;9558;2335;4566
162;9561;91;3600
162;9562;99;1024.2
162;9562;99;1043.9
162;9562;99;28.1
162;9563;146;2294200
162;9563;1602;2344000
162;9565;58;192.8
162;9565;654;164
162;9565;2577;171.2
162;9565;2723;168
162;9565;2754;205.6
162;9565;2839;196
162;9567;2758;650
162;9569;3464;720
162;9569;5648;390
162;9570;100;567
162;9571;954;11790
162;9571;1568;10420
162;9571;5183;9669.5
162;9571;5714;9145
162;9571;6058;9162
162;9572;422;445
162;9572;423;620
162;9572;4556;445
162;9574;64;2400
162;9574;95;3520.2
162;9574;2112;2640
162;9574;5160;2250
162;9574;5509;2550
162;9574;6057;2880
162;9575;64;1091.31
162;9576;58;817
162;9576;325;815
162;9576;1743;829
162;9577;58;945
162;9577;64;905
162;9577;95;841
162;9577;166;995
162;9577;233;791.3
162;9577;1579;875
162;9577;3829;2515.25
162;9578;168;10
162;9578;440;9.99
162;9578;168;30
162;9578;440;29.87
162;9578;168;60
162;9578;440;59.94
162;9578;168;100
162;9578;440;99.8
162;9578;168;29.94
162;9578;440;30
162;9578;168;60
162;9578;440;59.99
162;9578;168;99.94
162;9578;440;99.98
162;9578;168;30
162;9578;440;29.87
162;9578;168;60
162;9578;440;59.78
162;9578;168;100
162;9578;440;99.64
162;9578;168;30
162;9578;440;29.87
162;9578;168;60
162;9578;440;56.71
162;9578;168;100
162;9578;440;96.57
162;9578;168;27.77
162;9578;440;30
162;9578;168;55.63
162;9578;440;60
162;9578;168;93.4
162;9578;440;93.39
162;9578;168;29.54
162;9578;440;30
162;9578;168;60
162;9578;440;59.99
162;9578;168;99.54
162;9578;440;99.98
162;9583;91;245
162;9583;100;190
162;9584;95;4291.42
162;9585;1498;165
162;9585;2723;164
162;9586;1753;1028.9
162;9586;2316;1295
162;9587;2773;890
162;9588;1610;75434.5
162;9588;2286;75075
162;9590;2961;666
162;9591;51;6811.8
162;9591;64;6555
162;9593;5143;320
162;9594;51;1097.8
162;9594;58;949
162;9594;64;750
162;9594;91;885
162;9594;733;820.72
162;9594;1617;768.08
162;9594;3829;963
162;9596;75;1141.5
162;9598;51;752.4
162;9598;64;534
162;9598;92;888
162;9598;614;699
162;9598;4556;1000.8
162;9598;5160;504
162;9598;5509;708
162;9599;91;11560
162;9599;92;11640
162;9600;6074;22268.5
162;9601;64;1750
162;9601;95;1900
162;9601;99;1833
162;9601;2316;1400
162;9601;4556;1700
162;9603;95;8559
162;9603;100;18700
162;9604;168;84961.02
162;9604;1184;14600
162;9605;5930;4050
162;9608;1940;700
162;9609;4234;9932
162;9610;786;1601.24
162;9612;58;2790
162;9612;6068;2160
162;9613;686;8725
162;9613;1579;1694.03
162;9613;1610;2139
162;9613;1612;1788.83
162;9613;2571;2111
162;9613;5135;1932
162;9615;686;2569.9
162;9615;1579;1333
162;9615;1610;1162
162;9615;3638;1165
162;9616;86;490
162;9616;3464;510
162;9617;1001;515.52
162;9617;1330;181
162;9617;1610;360
162;9617;3863;390
162;9617;4556;667
162;9618;2981;4703.4
162;9618;3965;2900
162;9619;75;94
162;9619;91;84
162;9619;92;50
162;9620;51;11220
162;9620;91;9950
162;9620;97;9960
162;9622;1176;1800
162;9623;3829;2557.5
162;9623;4804;2758
162;9624;1368;112.32
162;9624;4556;140
162;9625;2473;470
162;9625;2474;630
162;9627;51;337.7
162;9627;58;330
162;9627;64;295
162;9627;92;430
162;9627;95;435.85
162;9627;5160;355
162;9628;51;2466
162;9628;64;4620
162;9631;335;452.3
162;9632;166;132053.88
162;9632;356;131426.26
162;9633;1663;1013300
162;9633;2340;1011630
162;9637;51;33.35
162;9637;64;43.5
162;9637;95;78.5
162;9637;340;43
162;9637;2924;105
162;9638;168;35000
162;9638;5732;34800
162;9638;168;4984
162;9638;5732;4985
162;9638;168;29.99
162;9638;5732;30
162;9639;168;11710
162;9639;5732;11700
162;9639;168;1990
162;9639;5732;2000
162;9639;168;22.99
162;9639;5732;22.9
162;9640;51;3424.15
162;9641;1063;180
162;9641;3904;170
162;9642;58;173
162;9642;325;155
162;9642;328;140
162;9642;2896;221
162;9642;3829;201.3
162;9642;5760;143
162;9643;86;980
162;9643;3464;1080
162;9644;58;338
162;9644;1330;390
162;9644;1332;460
162;9644;1610;726
162;9644;2640;560
162;9644;2909;400
162;9644;3240;270
162;9644;4556;358
162;9644;5387;232
162;9645;2981;4703.4
162;9645;3965;3998
162;9646;58;399.5
162;9646;166;400
162;9650;64;688
162;9651;64;233.04
162;9651;208;220.29
162;9651;210;242.99
162;9652;2061;8430.5
162;9652;2087;8741.5
162;9652;3364;10670
162;9652;4718;10589
162;9652;5685;11748
162;9653;3939;21870
162;9655;634;5900
162;9655;636;3000
162;9657;2933;1490.67
162;9657;2937;3105.6
162;9657;5058;1180.1
162;9657;6080;4223.58
162;9658;92;323.6
162;9658;2112;335.94
162;9659;91;3500
162;9660;57;339.14
162;9660;58;673.5
162;9660;2474;282
162;9661;51;1252.75
162;9661;64;1253
162;9661;73;1265
162;9662;57;3159
162;9662;75;2190
162;9662;4414;2755.5
162;9662;5468;1335
162;9664;210;10937.4
162;9665;1575;26
162;9666;1741;30
162;9666;1741;20
162;9666;1741;849.04
162;9668;95;2605.8
162;9669;205;301
162;9670;64;1261
162;9670;91;2055
162;9670;733;1254
162;9670;1617;1259
162;9670;3829;1865
162;9671;1618;390
162;9671;2348;502.5
162;9672;75;960
162;9672;2316;582
162;9673;680;3078
162;9675;1579;478.2
162;9675;1610;417
162;9675;4556;444
162;9675;5135;552
162;9675;6085;540
162;9676;86;900
162;9676;3464;980
162;9676;5648;390
162;9677;3870;2190
162;9678;1176;12500
162;9678;2768;3555.75
162;9679;51;1150.88
162;9679;64;1160
162;9679;166;928.9
162;9679;252;1027
162;9679;2839;1100
162;9679;3829;1360
162;9679;6086;899
162;9681;91;1640
162;9681;92;1106
162;9683;2634;79.39
162;9683;5763;38.84
162;9684;64;700
162;9684;73;880
162;9685;166;541
162;9685;573;655.57
162;9685;1405;610
162;9685;1579;602
162;9685;2640;650
162;9685;4649;540
162;9685;6085;715
162;9686;57;127.96
162;9686;64;132.85
162;9686;208;106.54
162;9686;210;95.41
162;9686;2924;143.3
162;9686;5229;147.85
162;9687;210;4037.76
162;9687;308;4082.5
162;9688;1604;36.8
162;9689;370;1595.07
162;9689;2839;2759.7
162;9689;4621;2067
162;9690;64;133
162;9691;5714;275
162;9692;1610;1220
162;9692;1647;1263
162;9693;667;653.93
162;9693;1579;663.85
162;9693;1710;540
162;9693;2557;931
162;9694;778;760
162;9694;1610;1085
162;9694;2557;718
162;9695;51;2891
162;9695;67;2401.75
162;9695;210;2420.45
162;9695;1368;4020
162;9696;654;340
162;9697;91;13309
162;9697;100;8890
162;9697;2112;9880
162;9698;91;380
162;9698;92;312
162;9698;96;259
162;9698;99;392.5
162;9698;100;325
162;9698;5219;205
162;9700;91;800
162;9700;205;829
162;9700;1332;760
162;9700;2839;750
162;9700;2981;780
162;9701;59;3977.5
162;9701;3527;9533.5
162;9702;64;1264.75
162;9702;210;1263.05
162;9703;64;6550
162;9703;91;7000
162;9704;168;34499
162;9704;5732;34500
162;9704;168;4899
162;9704;5732;4900
162;9704;168;29.96
162;9704;5732;30
162;9706;1687;1386
162;9707;634;1854
162;9711;210;6284.8
162;9712;3169;65
162;9713;3380;8100
162;9714;64;192
162;9714;92;204
162;9714;99;222.9
162;9715;2662;206020.25
162;9716;146;329129
162;9716;146;255378
162;9716;146;45
162;9718;1687;1464
162;9720;86;980
162;9720;3464;1000
162;9721;168;597.1
162;9722;58;616
162;9722;1774;143
162;9722;1929;501.5
162;9722;2348;137.2
162;9722;2872;176.91
162;9722;3657;185
162;9723;64;2279
162;9723;91;2280
162;9724;58;757.7
162;9724;64;561.8
162;9724;733;416.38
162;9724;1617;724.21
162;9725;554;12646
162;9725;4719;14050.2
162;9728;2437;1862
162;9730;554;10505.7
162;9730;4719;11260.9
162;9731;554;10127.2
162;9731;4719;9946.45
162;9732;176;9150
162;9732;269;13522
162;9733;552;19822.9
162;9733;4719;8109.5
162;9735;741;12134.69
162;9735;744;13005.13
162;9735;2668;10359.49
162;9735;3095;6961
162;9735;3181;11783.03
162;9735;5780;6071.65
162;9735;6092;6071.85
162;9735;6094;9808.16
162;9736;91;153966
162;9736;3939;145750
162;9740;2662;71577.86
162;9741;1604;341.27
162;9742;2348;1090
162;9743;97;2280
162;9746;67;535
162;9746;1368;480
162;9746;4556;480
162;9746;5997;780
162;9747;86;1670
162;9747;3464;1530
162;9748;86;1307
162;9748;3464;1380
162;9749;1332;402.5
162;9749;3218;357.5
162;9749;4556;495
162;9750;206;7380
162;9750;742;10170
162;9750;816;7290
162;9751;135;636
162;9751;4668;772
162;9751;6093;500
162;9752;1203;6886.44
162;9752;4058;2386.47
162;9752;5983;2946.9
162;9753;499;150
162;9753;4599;143.5
162;9754;58;998
162;9754;1774;402
162;9754;1929;717
162;9754;2926;513.4
162;9757;1610;656
162;9757;2640;630
162;9757;2702;487.5
162;9757;2703;573
162;9758;654;1955
162;9758;2723;2043
162;9759;97;650
162;9760;634;998.3
162;9760;2434;750
162;9764;1753;4384
162;9765;67;8390.3
162;9765;1119;8400
162;9765;1368;10317.1
162;9765;4556;24957.2
162;9766;634;159244.75
162;9767;75;245
162;9767;1710;350
162;9768;64;2502
162;9768;2961;2468
162;9769;91;504
162;9769;92;552
162;9769;96;315.84
162;9769;100;451.2
162;9770;51;172
162;9770;57;192.8
162;9770;64;163
162;9770;210;176.5
162;9770;308;147.2
162;9771;374;11950
162;9771;2285;11960
162;9771;3475;12310
162;9772;1610;590
162;9772;2640;580
162;9772;2702;552.5
162;9772;2703;585.83
162;9773;2839;570
162;9773;4549;530
162;9773;4672;590
162;9774;3534;880
162;9778;64;2400
162;9778;1753;1800
162;9778;2351;2250
162;9778;2961;1875
162;9779;58;12211
162;9779;1579;11900.92
162;9779;1610;11169.91
162;9779;1612;13202.35
162;9779;4556;12894.5
162;9780;94;13809.6
162;9781;634;4637.85
162;9781;636;5950
162;9782;92;252190
162;9782;95;253090
162;9782;4823;267640
162;9783;59;2205.5
162;9783;499;1137
162;9784;91;12902
162;9784;92;9529.95
162;9785;2614;34850
162;9786;64;780
162;9786;2498;712
162;9787;2804;3903.16
162;9787;4521;2668.27
162;9787;6104;1932
162;9789;634;337.82
162;9789;2774;381.8
162;9790;634;135
162;9791;64;14124.5
162;9791;92;14609.45
162;9793;95;37320
162;9793;100;22249
162;9793;2112;34552
162;9794;634;443.4
162;9794;636;4590
162;9794;2774;516
162;9796;91;2625
162;9796;2981;2454
162;9797;3611;1910
162;9798;370;81542.11
162;9798;2286;82750
162;9799;1610;1100
162;9799;2667;975.37
162;9799;5375;1579
162;9800;2566;91042.5
162;9800;2568;103200.5
162;9800;3692;91705
162;9800;6123;142915
162;9801;2566;584380.35
162;9801;2568;836901
162;9801;3692;586075.5
162;9801;6123;921825
162;9802;1710;567
162;9802;2640;630
162;9802;4556;619
162;9802;5921;577.43
162;9803;92;14040
162;9803;1728;14080
162;9804;64;4209
162;9805;58;868
162;9806;51;70
162;9806;64;31.2
162;9806;166;31.8
162;9807;924;414
162;9808;168;1442.25
162;9808;4556;2625
162;9809;3829;16377.6
162;9810;2232;711
162;9810;3031;688
162;9810;6106;652
162;9810;6111;572
162;9811;555;1140
162;9811;5058;850
162;9812;2061;1330
162;9812;4718;1200
162;9812;5161;3050
162;9813;86;600
162;9813;3464;590
162;9813;5648;340
162;9814;205;2800
162;9814;1793;4462.4
162;9814;3741;2796
162;9814;4058;4440
162;9814;4556;4281.6
162;9817;5084;996.4
162;9818;64;1441
162;9819;166;630
162;9819;1579;510.83
162;9819;2839;655
162;9820;91;10605
162;9820;98;7725
162;9820;100;7722
162;9821;3735;7900
162;9821;4731;11692
162;9821;6113;8690
162;9822;1687;1610.2
162;9825;654;629
162;9825;1710;612.85
162;9825;2839;833
162;9826;1610;3708
162;9826;2437;3657.6
162;9826;2640;3096
162;9827;634;2985
162;9827;636;3375
162;9827;2774;3168
162;9828;634;195.9
162;9828;636;681.18
162;9828;2774;594.06
162;9831;733;2500
162;9831;1595;3950
162;9832;1010;499
162;9832;2773;420
162;9832;2839;649
162;9834;6125;0.05
162;9836;335;1053
162;9837;205;177
162;9837;1332;137.4
162;9837;2839;209.4
162;9839;919;250
162;9840;1849;21642
162;9840;2614;19042
162;9840;2917;20742
162;9841;3534;695
162;9842;64;1611
162;9843;59;43794.8
162;9843;499;43788.8
162;9846;1404;600
162;9846;2277;645
162;9847;91;340
162;9848;58;319.8
162;9848;75;275
162;9848;340;220
162;9848;2839;490
162;9848;4556;340
162;9850;1610;424
162;9850;2839;368
162;9851;654;175
162;9854;816;22150
162;9854;4668;22910
162;9855;1651;456
162;9855;5700;402
162;9858;92;3141
162;9858;4414;3315
162;9860;95;520
162;9860;1595;400
162;9860;95;4401.28
162;9860;1595;3372
162;9860;95;611.5
162;9860;1595;251
162;9860;95;30
162;9860;1595;25
162;9861;95;460
162;9861;1595;542.8
162;9861;95;7182.34
162;9861;1595;8505.69
162;9861;95;545
162;9861;1595;643.1
162;9861;95;22.5
162;9861;1595;26.55
162;9864;91;1027
162;9864;95;1191
162;9864;3534;695
162;9864;4556;694
162;9864;5641;1080
162;9865;97;3680
162;9867;91;6034
162;9867;125;5568
162;9867;2981;5560
162;9868;1612;9921.77
162;9868;1651;10051.75
162;9868;5700;9275.61
162;9869;166;522
162;9869;1405;554
162;9869;1579;523
162;9869;2839;738
162;9870;328;1308
162;9870;2839;2018.5
